																														Public/Private	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public
2067	14.206	846.75171	TAG 16:0-16:1-18:2	[M+NH4]+	adduct linked to 2081_[M+Na]+; adduct linked to 2272_[M+H]+	0.889	TRUE	14.2	846.75452	C53H96O6	TAG	HDFLQJUGWGNORO-RTTOVTDCNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	80.8	96.4	100	930.78	160824_Liver_AA_Pos_17	846.75409:21070 847.75744:23499 848.7608:9473	71.0829:61 77.03852:10 79.05271:71 80.28938:21 81.06876:188 83.08575:133 85.10279:71 91.05791:10 93.06683:61 95.08528:199 97.09897:82 105.07529:10 107.08643:61 109.09601:112 111.11534:51 115.11266:10 121.10286:102 123.11718:92 125.13075:41 133.10083:51 135.11047:71 137.13518:71 147.11983:31 149.1306:71 151.14633:31 159.12566:10 161.13062:71 163.1391:31 163.14812:61 175.14687:51 177.15611:51 191.19043:20 211.19261:20 211.20901:71 219.20836:82 237.21942:204 239.23811:184 245.22838:194 251.72905:10 263.2337:296 265.2428:51 277.25082:10 311.23773:31 311.25763:112 313.27713:163 319.26385:51 333.08401:10 337.28146:61 339.28479:31 496.9592:10 517.46265:31 523.48175:31 524.4668:41 545.76501:43 547.47369:718 548.47443:61 549.48267:3701 550.48859:122 552.50305:31 571.72314:31 573.48889:3722 574.49957:102 575.50098:4427 576.49652:133 577.50983:82 601.51886:536 829.69403:51 829.72656:153 830.70221:31 846.711:95 846.75201:603	18.94940682	19.63281648	8.348606794	33.20799261	0	11.38214877	14.09285177	10.81037349	19.56219358	8.47361112	14.58616063	24.04452816	22.13074537	57.52279958	18.91506183	19.30952911	34.48502708	0.121038127
2047	13.987	844.73755	TAG 16:1-16:1-18:2	[M+NH4]+	adduct linked to 2078_[M+Na]+; adduct linked to 2147_[M+IsoProp+Na+H]+; similar chromatogram in higher mz_2599	0.889	TRUE	14.23	844.73889	C53H94O6	TAG	PVMBAGXWHHZKFP-BGWVPBAENA-N	CCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.1	73.4	87.6	100	176.74	160824_Liver_normal_Pos_01	844.73755:11505 845.7409:11402 846.74426:3520	79.05324:20 79.64393:3 81.06802:65 83.08628:44 93.06467:7 93.06875:31 93.08099:3 95.08447:75 97.10093:31 105.07298:17 107.0841:20 109.10103:48 111.07728:10 114.09827:3 119.08114:10 121.09882:34 123.11781:34 133.09985:17 135.10785:7 135.11768:44 137.13087:17 147.11536:17 149.13127:17 153.12915:10 161.1313:24 161.151:3 163.1398:20 165.16074:17 175.14944:27 177.15871:10 187.99545:3 201.17195:3 203.17203:10 211.20157:7 219.20912:58 235.22955:3 237.22021:160 245.22034:48 247.24388:10 259.23022:3 261.21713:10 263.23682:122 265.2551:14 285.23944:17 293.25128:10 311.25601:75 319.26218:34 337.27457:37 339.28568:10 481.43884:3 499.45432:14 517.45398:17 545.44299:48 545.45947:88 547.46808:1341 548.46552:31 549.48364:24 571.47113:17 571.69714:17 573.48309:2409 574.50055:54 575.48846:48 576.4975:14 577.50067:14 591.49243:10 599.50073:163 601.50946:61 806.85626:7 809.6922:27 827.66022:17 827.71704:109 844.73022:181	3.421822631	3.012477251	1.981526613	7.037266195	0	2.093719605	2.637935355	2.505581893	4.766076821	1.346099022	2.473532883	4.290053826	3.985992996	8.133616119	2.829110075	3.632607595	5.923231643	0.020718238
2032	13.813	842.71466	TAG 14:0-18:2-18:3	[M+NH4]+	adduct linked to 2071_[M+Na]+	0.333	TRUE	13.76	842.72321	C53H92O6	TAG	BVZCCLFFAYZNFZ-ZBLLSRFYNA-N	CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	51.5	89.8	100	24.79	160824_Liver_DHA_Pos_11	842.72528:506 843.72863:474 844.73199:95	79.05727:10 85.10101:20 104.99522:10 178.96275:10 186.99132:31 233.15085:10 265.25565:10 269.00052:51 289.94159:10 356.31171:10 429.94894:10 432.99979:41 514.98975:20 545.45709:51 545.47687:51 547.45911:51 547.48218:61 571.45184:20 573.48743:31 597.48248:41 599.49475:20 739.80072:10 807.65521:20 825.66559:20 842.70691:20	0.486886205	0.65877557	0.27814606	1.091934854	0	0.287651947	0.259440885	0.287939855	0.512016624	0.182455539	0.339618454	0.549011308	0.627513757	0.690703429	0.239205352	0.286460759	0.55741723	0.00163565
2033	13.906	842.72308	TAG 14:0-18:2-18:3	[M+NH4]+	adduct linked to 2070_[M+NH4]+	0.222	TRUE	13.76	842.72321	C53H92O6	TAG	BVZCCLFFAYZNFZ-ZBLLSRFYNA-N	CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.4	43.6	91	100	44.28	160824_Liver_AA_Pos_20	842.72308:2513 843.72643:2612 844.72979:1335	81.06963:20 93.06913:10 99.07996:10 107.08745:20 121.10085:20 137.13635:20 187.00119:20 203.18282:10 211.19821:20 220.97231:10 259.21292:10 261.21576:51 266.87848:10 268.99625:61 302.99384:10 311.25705:20 337.27829:20 424.96729:10 497.44308:20 515.01935:31 543.49249:10 545.45789:112 547.4599:143 569.45441:20 571.47632:82 573.48486:31 575.50714:31 597.47302:51 599.50256:20 807.68048:20 825.68311:20 842.70825:20	0.778847688	1.072490355	0.485171228	1.994209512	0	0.169407668	0.302967391	0.172385045	0.389830839	0.149566558	0.358988328	0.428012106	0.621750875	0.414280665	0.178390432	0.159432911	0.267033389	0
2021	13.742	840.69965	TAG 16:0-18:2-16:4	[M+NH4]+		0.056	TRUE	13.58	840.70758	C53H90O6	TAG	SEJKQUWLJSRDGO-JEYMPEPDNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.2	43.1	81.8	100	30.77	160824_Liver_EPA_Pos_10	840.69965:893 841.703:992 842.70636:589	79.05218:10 91.0506:20 107.09164:10 172.12865:10 184.11417:10 185.13405:20 197.13643:20 201.16229:20 206.987:10 213.15843:20 231.17508:31 245.22737:10 263.23038:20 283.2323:20 285.23035:31 311.24402:10 313.26346:20 337.27505:10 521.46136:102 526.91077:10 541.44751:20 543.45197:31 562.92365:10 567.43835:71 567.49884:10 573.50067:10 575.50604:122 585.46588:10 597.50293:20 823.69617:20 840.7132:51	0.062137575	0.193812332	0.045066703	0.248383437	1.130742049	0.12677151	0.11797974	0.080825222	0.22857885	0.141735848	0.24147776	0.359385692	0.571805903	0.063626723	0.014595581	0.016202532	0.012573321	0.004906951
2134	14.621	862.78259	TAG 16:0-17:1-18:1	[M+NH4]+	adduct linked to 2166_[M+H]+	0.889	TRUE	14.61	862.78583	C54H100O6	TAG	QLIUVBJPQMDRHV-IFNXDHGUNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	69	91	100	73.77	160824_Liver_normal_Pos_02	862.78375:2086 863.7871:3168 864.79046:792	93.06784:20 95.0863:41 239.23926:20 265.25079:31 549.47681:31 561.4942:10 563.46509:63 563.50525:435 565.53003:20 573.70917:10 575.49829:71 577.52405:207 589.50696:229 591.51605:31 591.55383:31 603.52814:122 845.74646:20 862.77716:61 862.79791:41	1.168697133	1.358549902	0.592204649	2.353690971	1.809187279	1.080116006	1.329276587	1.13218456	0.953381603	0.784637126	1.11570473	1.097119638	0.778629315	2.814422057	1.69146564	1.698673418	2.667938967	0
2123	14.356	860.76721	TAG 15:0-18:1-18:2	[M+NH4]+	adduct linked to 2148_[M+Na]+; adduct linked to 1986_[M+Na]+	0.778	TRUE	14.33	860.77014	C54H98O6	TAG	AFUGNQFGFOCTMS-FBSASISJNA-N	CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	55.6	95.2	100	95.35	160824_Liver_DHA_Pos_15	860.76984:2646 861.77319:3026 862.77655:2016	79.05643:10 81.06997:41 83.09212:10 95.08109:20 95.0976:10 97.10308:31 109.10331:20 111.09148:20 133.09424:10 177.17479:10 186.99196:41 205.19124:10 221.23286:10 237.23233:10 239.23143:20 251.22549:20 260.95172:10 263.23355:61 265.26102:31 269.00128:41 278.92819:20 284.97403:10 292.9556:20 313.27695:31 339.29239:20 517.44952:10 554.83997:10 558.94519:21 561.48315:279 561.6637:22 563.49756:433 564.51617:10 573.48181:61 575.50409:228 577.49939:31 577.52313:41 587.49347:247 589.5163:51 590.55817:10 601.50122:175 601.5116:239 794.92438:10 843.7326:31 860.74731:82	2.156939937	2.137526389	1.219617659	3.103602626	0	1.239290996	1.668897877	1.641130882	2.199344135	0.924806832	1.75878454	2.197851192	1.023871936	3.848709791	1.363875938	1.919675949	2.99843769	0.016356504
2111	14.126	858.75464	TAG 15:0-18:2-18:2	[M+NH4]+	adduct linked to 2137_[M+K]+	0.778	TRUE	14.18	858.75452	C54H96O6	TAG	MIHLTJZHRJACQQ-YBQWMRSQNA-N	CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	50.3	83.6	100	31.62	160824_Liver_AA_Pos_20	858.75464:1478 859.75799:2036 860.76135:526	77.03835:3 81.06731:14 95.08509:17 109.10023:10 121.10265:7 147.12302:3 161.13217:10 186.9976:10 219.21436:10 225.22099:14 226.99248:14 237.22784:7 245.22591:17 263.23801:34 265.25858:10 268.99884:10 319.25851:10 337.26044:7 337.28116:10 390.9968:14 495.43774:7 521.46582:17 523.45239:7 523.48792:17 549.46912:10 559.44562:7 559.48566:20 561.46643:141 561.49316:259 562.48987:14 563.4942:20 573.48175:48 575.50067:48 575.52771:17 585.47412:24 587.50372:68 597.66644:3 599.49939:146 601.5047:20 603.5376:10 823.7182:14 841.72986:37 841.75848:14 858.74512:44	0.62392935	0.759408896	0.404896163	1.172877699	0	0.405896225	0.528617962	0.583457074	0.927614533	0.317143749	0.374484227	1.030299182	0.737008504	0.904913397	0.426515305	0.483483544	0.693328843	0.003271301
2231	15.167	878.81158	TAG 16:0-18:0-18:1	[M+NH4]+	ion correlated with 2251	0.556	TRUE	14.91	878.81714	C55H104O6	TAG	NPCZZYKITFKRQZ-RFBIWTDZNA-N	CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	97.6	83.3	96.1	100	103.98	160824_Liver_normal_Pos_04	878.81439:3375 879.81774:3049 880.8211:1225	79.05366:10 81.06844:41 83.088:20 85.10636:10 95.08767:51 226.99193:10 237.22293:10 239.23289:61 265.25333:71 533.02332:10 549.48083:41 551.49683:82 568.9549:10 575.73602:32 577.51129:741 578.53571:52 579.53046:580 580.52942:41 605.54791:758 606.5517:31 861.77588:20 878.81586:122	2.208011917	2.750644245	1.825201485	4.128878666	0	1.526374461	1.831549558	1.809095797	2.355608948	1.045399764	1.683242033	2.286343146	2.04198099	2.624248851	1.958240422	2.187341772	2.46916075	0.010904336
2220	14.802	876.79657	TAG 16:0-18:1-18:1	[M+NH4]+	adduct linked to 2246_[M+H]+; adduct linked to 2331_[M+H]+	0.944	TRUE	14.44	876.80145	C55H102O6	TAG	JFISYPWOVQNHLS-LBXGSASVNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	95.9	83.2	87.1	100	2614.95	160824_Liver_normal_Pos_02	876.80194:77872 877.80529:84190 878.80865:33376	71.08533:224 77.04227:10 79.05274:61 81.07005:403 83.08704:284 85.1002:173 93.06272:31 93.06817:92 95.08663:534 97.10172:230 99.11687:51 107.08636:102 109.10035:328 111.11674:173 113.13209:41 117.06747:10 121.09963:226 123.11705:168 125.12904:82 133.09903:21 135.11685:209 137.13168:133 149.12691:112 151.14609:122 153.12822:41 161.15181:10 163.15143:102 165.16336:122 167.14568:41 174.13966:10 177.15576:71 179.17645:41 191.18025:41 221.23033:71 237.21878:41 239.23747:600 247.2424:385 256.2659:52 265.25351:1557 313.27863:299 321.28528:82 337.31662:21 339.28885:344 503.48282:41 529.4978:82 549.48047:143 551.24133:21 551.50305:467 575.49524:194 575.70844:92 577.09387:50 577.51422:31014 578.52844:732 579.52319:92 601.66858:61 603.53192:19547 604.53058:381 605.53699:153 631.55444:41 841.78363:82 850.77216:41 859.7547:144 876.79987:1619	37.88349205	46.89512994	23.962107	80.63732571	6.445229682	33.71553688	42.01224183	35.85293204	46.34831001	24.8123872	46.17325949	49.25570535	34.52926463	130.73807	63.14372593	66.62351392	114.9782306	0.356571779
2135	15.377	862.81824	TAG 16:0e-18:1-18:1	[M+NH4]+		0.056	TRUE	15.28	862.8222	C55H104O5	EtherTAG	ASTVJMQLDZGMFJ-RZEXXKRKNA-N	CCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.7	23.8	88	100	17.78	160824_Liver_normal_Pos_04	862.81824:528 863.82159:320 864.82495:32	79.04981:1 81.07979:1 83.08405:8 85.09846:4 95.08345:2 97.09851:6 104.99527:2 109.10435:1 111.11632:5 121.11008:1 123.1135:2 137.13623:2 163.14743:2 186.9971:6 202.9453:2 219.21794:1 225.2585:2 226.98547:6 244.94693:3 247.24435:2 265.25098:2 266.98868:2 268.99811:6 288.98849:3 292.95709:2 297.28595:2 302.97614:2 307.28906:2 308.99548:2 324.93207:2 339.30695:1 362.95767:2 366.94403:2 370.99292:2 384.98181:2 390.98178:3 392.89792:2 392.99301:2 398.9252:1 408.96893:2 410.95718:2 440.87082:2 448.96246:2 452.92929:2 453.00134:5 474.90491:2 490.96829:2 516.03369:1 532.94843:2 534.98932:3 559.03705:2 563.53619:62 565.53418:4 565.55096:7 575.49908:3 577.51471:14 578.50183:3 579.53052:2 582.95923:2 587.71759:2 589.5592:65 590.56683:2 591.54785:2 603.52209:9 604.54846:3 613.02856:2 616.90875:2 617.03491:2 630.96667:2 634.9458:2 637.00592:2 720.93768:2 845.80536:4 862.60046:2 862.76208:6	0.068095973	0.290718497	0.2042085	0.201563556	0	0.103463744	0.174678741	0.108608893	0.077301211	0.107280725	0.120093218	0.076753226	0.064672336	0.168257335	0.128116765	0.342197468	0.213746457	0.001090434
2211	14.523	874.78503	TAG 16:0-18:1-18:2	[M+NH4]+	adduct linked to 2236_[M+H]+	0.944	TRUE	14.13	874.78583	C55H100O6	TAG	KGLAHZTWGPHKFF-FBSASISJNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	95	91.2	96.9	100	4927.94	160824_Liver_EPA_Pos_09	874.78406:123110 875.78741:174237 876.79077:76254	71.04816:31 71.08503:243 77.03331:10 77.03826:46 79.05244:168 81.06976:768 83.08547:390 85.06737:46 85.09991:237 91.05223:87 93.06925:219 95.0836:987 97.06391:46 97.10005:433 99.118:61 105.06773:82 107.0861:168 109.10157:702 111.07783:51 111.11501:192 113.13034:46 119.08325:71 121.0994:377 123.11525:384 125.09566:46 125.12881:71 127.10938:36 127.15074:20 133.10045:102 135.11501:378 137.09183:20 137.13148:255 139.11462:36 139.14792:41 141.12709:31 141.16565:25 145.1002:25 145.92734:5 147.11771:97 149.12845:191 151.14766:168 153.1263:46 155.13892:36 157.72585:5 159.11632:31 161.13376:184 163.11523:46 163.14767:299 165.16504:138 167.14372:51 169.15988:20 171.41525:5 173.12819:25 175.14827:219 177.1256:15 177.16129:102 179.13858:36 179.17636:61 181.15915:25 185.13251:25 187.14983:25 189.1606:97 191.17822:66 193.16145:31 203.1788:51 205.19286:20 207.17622:56 209.1528:15 217.19664:36 219.21198:36 221.19048:36 221.22824:107 235.17409:20 235.20654:20 237.21667:31 239.23972:858 240.23149:16 243.20813:15 245.21011:32 245.22778:464 246.22968:26 247.23804:296 249.19191:25 256.26151:36 257.24493:31 261.22711:25 263.23538:1504 264.2298:16 265.25363:1021 266.25876:31 273.22418:15 277.21024:10 279.23413:20 282.28137:31 297.27905:31 301.25992:36 311.25693:15 313.27142:685 317.24951:20 319.26562:368 320.26221:15 321.28055:61 323.28912:15 331.29865:20 335.26007:36 337.27036:267 339.29181:448 341.29849:15 476.06232:5 477.39618:31 501.4534:31 501.46921:46 503.4838:20 507.8653:5 509.46588:36 519.46301:15 527.48145:112 531.44537:15 545.4574:10 545.50024:82 547.4693:20 549.48157:46 551.50085:20 559.99561:5 563.49005:20 573.48438:117 575.46936:92 575.49988:25753 576.50891:529 577.37646:34 577.5155:23339 578.18024:24 578.52631:479 579.52448:20 589.51886:20 591.52802:36 599.6333:71 601.10944:20 601.38965:29 601.5177:25112 602.15454:29 602.31726:13 602.52509:508 603.5437:546 604.53192:25 617.50897:25 619.55115:31 629.52588:20 759.69238:20 839.74042:185 857.75604:824 858.77698:36 874.78564:2501	100.2245039	102.8239645	73.66575162	185.2202432	7.575971731	74.68092609	91.88044529	78.86457927	112.0701321	54.34042787	88.61071598	111.1657602	87.29228614	186.7741251	104.5943645	114.809843	161.528856	0.549033305
2198	14.274	872.76703	TAG 16:0-18:2-18:2	[M+NH4]+	similar chromatogram in higher mz_1272; adduct linked to 2561_[M+IsoProp+Na+H]+; adduct linked to 2222_[M+H]+	0.944	TRUE	14.31	872.77014	C55H98O6	TAG	LXAWUIOWWNQCQA-YBQWMRSQNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	74.4	87.4	100	2591.22	160824_Liver_EPA_Pos_07	872.77008:84506 873.77343:87926 874.77679:31689	71.08291:173 77.03481:31 79.05397:194 81.06876:654 83.08703:207 85.10278:153 91.05386:102 93.06818:256 95.08527:696 97.09756:173 99.07756:51 105.06658:71 107.07764:31 107.0864:153 109.09892:522 111.08408:41 111.11828:102 113.09763:51 117.07822:10 119.08202:92 120.98019:21 121.09971:206 123.11556:408 125.09441:51 125.13544:51 127.11128:51 131.08195:20 133.10402:102 135.11697:175 137.13181:153 139.10995:31 147.11119:112 149.13396:122 151.14799:71 153.12839:82 155.14276:31 158.09319:10 161.12872:163 163.14621:163 165.16719:122 167.1386:51 171.11462:41 173.13596:82 175.14861:326 177.16537:122 179.14459:92 179.17859:51 181.15759:31 187.15018:51 189.1629:122 191.17664:51 193.15985:51 198.14281:10 201.15904:41 203.17917:102 207.17455:71 213.17773:31 217.19492:51 219.19981:41 221.14467:20 221.22441:92 233.21828:41 235.1723:41 237.22572:82 239.2379:581 243.21071:102 245.22595:523 247.24063:82 249.19006:41 255.20821:10 256.26639:61 261.22064:375 263.19913:63 263.24033:1168 265.24942:173 275.23621:41 277.21765:41 283.24261:31 289.25555:61 299.47528:10 301.2554:41 311.2598:82 313.27429:518 317.24991:102 319.26855:284 321.27841:41 335.25012:82 337.27072:427 339.28183:122 345.29587:31 387.35605:61 413.33838:41 463.39127:10 489.39807:41 493.41705:31 501.46326:41 507.45242:61 507.47467:31 513.4931:10 523.84918:10 525.46503:143 527.46564:20 543.46277:61 543.48578:122 549.47205:82 549.48859:41 551.49792:41 552.49902:71 553.50433:41 559.46527:41 573.48474:2221 573.72125:78 574.48187:71 575.38513:69 575.50024:24705 576.50592:477 577.52264:978 578.52667:41 581.49304:31 589.52264:61 597.49005:41 598.50439:62 599.5058:12923 600.50806:270 601.51459:1458 602.51849:41 603.53015:71 615.48798:41 617.49878:31 617.52332:51 641.8949:10 741.62531:10 743.6015:31 743.64386:41 771.65851:41 837.71814:216 855.74103:1519 856.73187:71 870.03107:54 872.75903:1383	70.07756557	63.19959234	36.01040847	112.4200894	2.939929329	43.42691674	61.35805563	50.18804296	86.21744862	30.20069865	54.56235183	78.23501443	72.8172086	101.6811594	40.3300223	51.06843544	77.20557941	0.447622983
2190	14.072	870.75446	TAG 16:0-18:2-18:3	[M+NH4]+	adduct linked to 2216_[M+H]+; adduct linked to 2295_[M+H]+; similar chromatogram in higher mz_2874	0.889	TRUE	14.2	870.75452	C55H96O6	TAG	MVAGPZSVOSGBMR-NTBFVYIFNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.5	73.9	93.4	100	560.83	160824_Liver_AA_Pos_16	870.75488:16164 871.75823:15665 872.76159:5412	71.08269:31 79.05375:51 81.06853:122 83.08553:61 91.04826:20 91.05095:41 93.07068:82 95.08368:102 97.09874:51 99.12511:10 105.06783:41 107.08765:82 107.09496:10 109.1002:82 117.0704:20 121.10107:102 123.11068:20 123.11224:71 128.95979:10 131.08339:31 133.10059:71 148.11725:10 153.17014:10 159.1254:10 163.14246:51 173.12283:20 175.15594:51 177.16525:61 183.10344:10 187.14619:41 189.16278:31 217.19276:31 239.24005:102 243.18208:20 243.21068:153 245.21709:51 255.19469:10 259.20645:61 259.24051:10 261.21606:245 263.23804:143 313.27438:184 317.245:82 317.27765:10 319.27118:61 329.27606:20 333.2486:20 335.26059:51 337.27347:112 339.28195:31 499.44373:31 521.46924:10 541.46869:31 547.77405:10 549.49249:51 563.54132:10 571.47339:92 573.49213:1301 575.47717:453 575.4975:2022 576.50995:41 577.53009:61 579.48474:31 597.4942:1355 598.50861:51 599.50653:206 601.52222:31 615.50623:31 625.50848:41 772.85938:10 835.71149:71 853.64282:21 853.72528:291 854.72321:31 870.7525:274	13.7587913	12.00611487	7.03322239	24.75422662	2.035335689	9.470343443	10.34098149	9.670611566	14.96069353	4.397726647	10.23245866	16.08657312	14.8996098	17.17921527	6.083924589	7.511493671	14.00967322	0.044707777
2174	14.056	868.73242	TAG 16:0-16:1-20:5	[M+NH4]+	adduct linked to 2410_[M+H]+; adduct linked to 2419_[M+H]+	0.167	TRUE	13.8	868.73889	C55H94O6	TAG	CCDSJNBGVOSHIH-RVQKUSINNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	97.8	44.1	82.5	100	120.11	160824_Liver_DHA_Pos_14	868.73865:1982 869.742:2404 870.74536:29634	79.06122:10 83.08416:31 95.08356:20 105.07635:10 109.10592:10 125.09399:10 165.16484:10 171.11961:10 173.13911:10 189.172:10 201.16641:41 225.15897:10 235.17157:10 237.21631:31 254.98659:10 259.20566:20 263.23724:20 265.25549:10 267.21228:31 285.22556:41 301.29611:10 311.2514:20 313.26337:31 320.99173:10 337.26712:20 547.62:21 549.487:227 569.45599:20 571.48126:51 573.47968:20 575.52228:51 587.48792:10 595.4726:102 597.47455:41 601.53711:20 614.95428:10 623.49976:31 833.7431:10 851.72748:31 854.91339:10 868.7016:51	0.286003086	0.341035161	0.128158438	0.719756477	0	1.106266183	1.510827934	1.251528053	2.832715348	0.659345769	1.257750472	1.64251903	1.204442221	0.33863556	0.132171093	0.115362025	0.227517237	0
2176	13.958	868.73889	TAG 16:0-16:1-20:5	[M+NH4]+	ion correlated with 2173; adduct linked to 2203_[M+H]+	0.278	TRUE	13.8	868.73889	C55H94O6	TAG	CCDSJNBGVOSHIH-RVQKUSINNA-N	CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.1	50.7	77.8	100	181.2	160824_Liver_EPA_Pos_10	868.73889:8402 869.74224:10434 870.7456:8660	79.05374:51 81.06979:51 83.08294:51 85.10124:51 91.0563:51 93.06792:41 95.08363:71 97.10008:31 103.04854:10 107.08467:31 109.09422:20 109.10307:51 117.06267:20 117.06419:51 119.08481:31 121.10252:41 123.11057:51 123.11527:71 129.08467:10 131.08649:61 135.11337:51 143.08313:31 143.09157:10 145.1002:31 149.08882:31 149.13707:41 157.10098:31 159.1163:92 161.13194:51 171.1198:41 173.13188:71 175.14824:51 183.11272:31 185.13438:112 187.144:41 187.16908:10 197.12886:61 199.15259:41 201.16464:214 211.14076:20 211.21458:31 217.19034:31 225.16347:31 237.22528:92 239.23746:82 241.19894:31 257.186:31 257.24936:20 267.21262:194 285.2164:204 311.2543:204 313.27127:265 339.29166:31 518.89044:10 547.45239:31 547.47882:31 549.48779:1861 550.49036:61 569.45685:112 571.45514:51 573.48053:41 575.48926:102 575.50958:92 593.62952:10 595.47003:529 597.47198:287 603.53973:31 623.49017:61 833.69556:31 849.68774:493 850.69562:51 851.72058:163 868.64471:31 868.71545:335 868.76947:197	2.460818216	2.82798282	1.628738825	5.34460846	0	1.378000631	1.625944088	0.944013339	2.598318127	1.835518387	4.056051572	4.799334053	5.379969985	1.401908802	0.484897628	0.858086076	1.092082737	0.017446937
2173	13.931	868.73242	TAG 16:1-18:2-18:3	[M+NH4]+	ion correlated with 2176; adduct linked to 2202_[M+H]+; adduct linked to 2404_[M+ACN+Na]+	0.333	TRUE	13.82	868.73889	C55H94O6	TAG	NOOJQDXMGLPOOA-SHCTYRPRNA-N	CCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.7	65.3	86.4	100	114	160824_Liver_AA_Pos_20	868.73242:6576 869.73577:7263 870.73913:2737	77.03695:10 81.06841:41 95.07942:41 105.07638:10 121.09629:31 133.11186:10 159.11995:20 173.13014:41 217.20308:10 235.20897:20 241.19272:10 245.22365:31 261.22513:82 263.23111:41 269.00345:31 311.26236:51 317.23993:41 319.25351:20 335.24768:20 337.27347:41 545.48816:10 547.47705:51 569.46179:72 571.47021:389 573.49231:419 595.45453:20 597.48749:334 599.48254:71 833.70233:31 851.69043:102 851.74396:51 864.74731:10 868.74323:122 868.76819:82	2.55104538	2.880163063	1.668876358	5.218432848	0	1.369473399	1.460428822	0.993897656	2.7229975	1.16207734	3.853959222	4.648536539	4.832496248	1.378579003	0.857895804	0.968911392	1.051369126	0.010904336
